date,tasmax
1975-04-24,20.156819191084157
1975-04-25,18.901131535090695
1975-04-26,18.997883302073326
1975-04-27,13.437320745004877
1975-04-28,18.35582264046278
1975-04-29,12.220397209038794
1975-04-30,12.76045434717029
1975-05-01,13.229760410633148
1975-05-02,15.050411119639826
1975-05-03,12.459642108663369
1975-05-04,12.780538381404655
1975-05-05,13.13105505868166
1975-05-06,14.562522974407914
1975-05-07,15.808113913600634
1975-05-08,16.415190355306052
1975-05-09,14.305364077178666
1975-05-10,13.437494253608406
1975-05-11,13.06714171635542
1975-05-12,12.498879050472063
1975-05-13,14.353455076441781
1975-05-14,14.73109218640536
1975-05-15,10.478932535288205
1975-05-16,9.303533525677578
1975-05-17,8.511643402874867
1975-05-18,11.482042064713646
1975-05-19,18.103055228287392
1975-05-20,20.964484866024605
1975-05-21,16.913020742918615
1975-05-22,11.21497850171351
1975-05-23,13.483955496142018
1975-05-24,10.212435270854664
1975-05-25,12.922614248199787
1975-05-26,16.716079243959538
1975-05-27,17.15618044580175
1975-05-28,18.413572516995412
1975-05-29,10.717727786142625
1975-05-30,10.400810171797781
1975-05-31,13.093603242394815
1975-06-01,12.700227305191364
1975-06-02,12.122647878489353
1975-06-03,13.685615353062524
1975-06-04,15.045401740799262
1975-06-05,19.531691827561428
1975-06-06,24.31446768444984
1975-06-07,26.166171990913615
1975-06-08,24.31161963630804
1975-06-09,22.58938279385934
1975-06-10,22.880150841407442
1975-06-11,24.374188898125926
1975-06-12,26.441031030823698
1975-06-13,24.740255407605066
1975-06-14,22.180292500514753
1975-06-15,17.252497830955853
1975-06-16,17.016675875898756
1975-06-17,18.54221131218448
1975-06-18,19.88164839003102
1975-06-19,19.86016287768141
1975-06-20,23.000421278889863
1975-06-21,24.2034812494549
1975-06-22,22.00564120684308
1975-06-23,22.86339950592017
1975-06-24,24.235655190359697
1975-06-25,21.7660404990351
1975-06-26,25.251102413622366
1975-06-27,17.063814286572665
1975-06-28,14.600078977076235
1975-06-29,18.901429184623
1975-06-30,22.00320585266698
1975-07-01,22.77304960823061
1975-07-02,23.870568652767187
1975-07-03,23.586503982248306
1975-07-04,22.12549121369385
1975-07-05,20.62564018867852
1975-07-06,22.710767779454812
1975-07-07,24.124083476544403
1975-07-08,23.14246280038252
1975-07-09,22.091894364329363
1975-07-10,21.17889305111642
1975-07-11,22.08931480306825
1975-07-12,19.819013196290925
1975-07-13,24.11206955411912
1975-07-14,23.185609792956654
1975-07-15,21.58327392793929
1975-07-16,22.7753402315366
1975-07-17,22.553813818512793
1975-07-18,23.130839853635848
1975-07-19,21.867696744215113
1975-07-20,21.672227638158784
1975-07-21,21.312198192855906
1975-07-22,20.976657199097
1975-07-23,20.356605075140525
1975-07-24,17.887089610698254
1975-07-25,19.916096052797755
1975-07-26,24.832459498521157
1975-07-27,26.63154084890243
1975-07-28,28.05682970664415
1975-07-29,28.503868221049515
1975-07-30,28.948514955626706
1975-07-31,24.732125110083647
1975-08-01,25.38798142186434
1975-08-02,28.919537088537737
1975-08-03,30.441263837529434
1975-08-04,32.140643882289375
1975-08-05,27.39068418214818
1975-08-06,27.818321331960217
1975-08-07,31.76994072081961
1975-08-08,32.6314325268702
1975-08-09,25.181044685694896
1975-08-10,23.31747112066265
1975-08-11,25.27271820070855
1975-08-12,26.441586188769936
1975-08-13,27.771337867612164
1975-08-14,26.262961157223476
1975-08-15,22.14260596470494
1975-08-16,20.51902386700713
1975-08-17,23.422933025945184
1975-08-18,22.091141978359783
1975-08-19,22.556350967088324
1975-08-20,20.88633251932692
1975-08-21,19.527437562177596
1975-08-22,18.591317718807055
1975-08-23,18.122636096935512
1975-08-24,19.991182138056946
1975-08-25,23.177308908066276
1975-08-26,25.85152092159527
1975-08-27,26.857627706215776
1975-08-28,26.779181537410455
1975-08-29,26.947534506392362
1975-08-30,18.18755446418828
1975-08-31,16.564988999057174
1975-09-01,21.738389856508558
1975-09-02,21.365707046469335
1975-09-03,20.273459513340274
1975-09-04,20.066096358726792
1975-09-05,20.139737770990276
1975-09-06,20.75305938341503
1975-09-07,22.105448011098275
1975-09-08,22.092826224621238
1975-09-09,19.964988148279343
1975-09-10,20.100569273858024
1975-09-11,17.155164606632596
1975-09-12,14.49072127765001
1975-09-13,15.939164439903363
1975-09-14,10.94621469924622
1975-09-15,13.951315611562036
1975-09-16,14.698056769032611
1975-09-17,18.83563856331042
1975-09-18,18.53558668599879
1975-09-19,19.156566215156918
1975-09-20,19.005641852865853
1975-09-21,17.91696350419595
1975-09-22,18.119284305476675
1975-09-23,18.37179030298594
1975-09-24,17.273166888167324
1975-09-25,14.890349858117036
1975-09-26,14.980729271005254
1975-09-27,16.905445142877465
1975-09-28,17.438203478368678
1975-09-29,20.060083714145758
1975-09-30,14.621999901502996
1975-10-01,16.08704730622144
1975-10-02,16.18358723556133
1975-10-03,15.08681194034518
1975-10-04,14.961944258443856
1975-10-05,15.75669720977796
1975-10-06,16.801395567535106
1975-10-07,14.94893507702458
1975-10-08,13.64660477157625
1975-10-09,15.261953708077073
1975-10-10,12.125956950151007
1975-10-11,11.50047835172527
1975-10-12,11.203063202147048
1975-10-13,11.170692884171679
1975-10-14,12.406057039379286
1975-10-15,13.749067777404067
1975-10-16,11.049661576179771
1975-10-17,10.978726495275474
1975-10-18,11.927068796288497
1975-10-19,12.11567017394603
1975-10-20,12.459283602922335
1975-10-21,11.310880938368541
1975-10-22,12.159391199903824
1975-10-23,16.67907692379863
1975-10-24,15.554642890429953
1975-10-25,12.3384750986677
1975-10-26,11.96438107599925
1975-10-27,15.346045648432131
1975-10-28,12.352910343932562
1975-10-29,13.981806225027247
1975-10-30,17.00282723331606
1975-10-31,15.564236173502524
1975-11-01,12.25783101066125
1975-11-02,12.410035455217695
1975-11-03,12.053740891979295
1975-11-04,12.112520996871163
1975-11-05,13.027499699900348
1975-11-06,11.254625188297467
1975-11-07,9.620681438247656
1975-11-08,10.159130341266497
1975-11-09,9.129514168639842
1975-11-10,7.2095670686859465
1975-11-11,9.328659288747373
1975-11-12,8.574273340981428
1975-11-13,5.857798291941182
1975-11-14,9.865418989939206
1975-11-15,13.518376932001194
1975-11-16,8.253563394580192
1975-11-17,5.2502071593763295
1975-11-18,8.258188274565159
1975-11-19,12.542628249439892
1975-11-20,10.943443165280279
1975-11-21,6.327509321587519
1975-11-22,7.711338625715292
1975-11-23,9.173978233183677
1975-11-24,9.079321219320864
1975-11-25,11.296535835903256
1975-11-26,7.0679647179634095
1975-11-27,11.260763088375867
1975-11-28,6.544818196510209
1975-11-29,5.447474995330832
1975-11-30,2.474377516989619
1975-12-01,11.269602005802613
1975-12-02,7.163259047402113
1975-12-03,5.38711160584753
1975-12-04,8.58000797177427
1975-12-05,9.891350124552515
1975-12-06,10.281056306820613
1975-12-07,8.645778749897056
1975-12-08,5.653835582566644
1975-12-09,5.075904942558349
1975-12-10,6.165015881713441
1975-12-11,5.199039030485575
1975-12-12,4.401609220090511
1975-12-13,1.9906601480633352
1975-12-14,2.3074552835406563
1975-12-15,3.117610973483164
1975-12-16,4.780588608738397
1975-12-17,3.6856941934407943
1975-12-18,4.3773307891229125
1975-12-19,6.581407904740356
1975-12-20,6.480662396263642
1975-12-21,7.811564892671939
1975-12-22,7.682316177543779
1975-12-23,7.40631589444897
1975-12-24,7.3653402409840645
1975-12-25,9.793462263824566
1975-12-26,9.186433093871944
1975-12-27,7.343874031541141
1975-12-28,8.074247578694894
1975-12-29,8.36372860269356
1975-12-30,9.788430871730974
1975-12-31,10.237658234372837
1976-01-01,11.369899777893872
1976-01-02,12.470675546964832
1976-01-03,6.549451940490294
1976-01-04,10.043220556918241
1976-01-05,9.953834098716579
1976-01-06,10.33507705865539
1976-01-07,9.189657961537543
1976-01-08,10.015129766334768
1976-01-09,10.490086481010406
1976-01-10,11.429024802936084
1976-01-11,11.512366305909227
1976-01-12,11.509757450568038
1976-01-13,10.95732651958128
1976-01-14,9.502316448037556
1976-01-15,8.187261541088736
1976-01-16,7.887356275943918
1976-01-17,8.84426236623578
1976-01-18,7.624880403720319
1976-01-19,10.347628518879997
1976-01-20,10.938593394798188
1976-01-21,9.649409571235706
1976-01-22,11.297730418042384
1976-01-23,6.853617908763862
1976-01-24,2.048279119067312
1976-01-25,1.383274361765169
1976-01-26,3.0781393398228833
1976-01-27,4.484587571083654
1976-01-28,2.9005658190084045
1976-01-29,3.3420711807744827
1976-01-30,-0.235134125426997
1976-01-31,-0.7758992791302215
1976-02-01,-0.009355023355427983
1976-02-02,-0.05043852461434963
1976-02-03,-0.17101394262666322
1976-02-04,1.0295278748975691
1976-02-05,2.2267200854440987
1976-02-06,6.300570879910399
1976-02-07,6.5044420295351975
1976-02-08,9.589955207836715
1976-02-09,9.668530991778859
1976-02-10,7.870072950745926
1976-02-11,5.87350840665762
1976-02-12,9.143530496445456
1976-02-13,6.0031469956571355
1976-02-14,5.123000294516792
1976-02-15,3.6769391170386387
1976-02-16,1.7911931105589358
1976-02-17,2.576519749418931
1976-02-18,3.3648103638557694
1976-02-19,5.687632855478824
1976-02-20,8.107668810976657
1976-02-21,10.158129345452643
1976-02-22,10.743559185350511
1976-02-23,10.596485686459358
1976-02-24,12.924712278703593
1976-02-25,12.394261876869516
1976-02-26,12.057932926302968
1976-02-27,9.297368996791517
1976-02-28,9.76141454497293
1976-02-29,13.655738697808474
1976-03-01,9.878939549805873
1976-03-02,10.073349430957215
1976-03-03,10.564465313647185
1976-03-04,11.625770765892923
1976-03-05,10.37077023937061
1976-03-06,5.011756976929276
1976-03-07,3.224626440026729
1976-03-08,3.6501451614083984
1976-03-09,7.100675011881379
1976-03-10,8.328875589264726
1976-03-11,8.570628156189374
1976-03-12,6.883444926121608
1976-03-13,5.048884173341809
1976-03-14,5.302418663710178
1976-03-15,5.510175605975925
1976-03-16,6.5145149945264835
1976-03-17,7.5654954040648805
1976-03-18,8.22161921241072
1976-03-19,5.472033343501203
1976-03-20,9.358441683029755
1976-03-21,7.245840286570744
1976-03-22,4.827396916816621
1976-03-23,4.662973451169509
1976-03-24,9.891404420630124
1976-03-25,12.35113844798723
1976-03-26,11.033675825021922
1976-03-27,12.013958175745692
1976-03-28,12.617930691751262
1976-03-29,11.800487273071644
1976-03-30,11.88502525580766
1976-03-31,12.828450299032463
1976-04-01,11.178545523170222
1976-04-02,8.835075537701625
1976-04-03,9.762500286330974
1976-04-04,12.419497482571211
1976-04-05,12.885538865563733
1976-04-06,13.380056556904167
1976-04-07,10.75322054909333
1976-04-08,11.865328451539115
1976-04-09,12.420786634969916
1976-04-10,15.23604443898927
1976-04-11,12.142352524182678
1976-04-12,11.991419089885033
1976-04-13,11.238008741920858
1976-04-14,8.511156667514863
1976-04-15,13.524402544361687
1976-04-16,12.204492786043723
1976-04-17,16.84181918088377
1976-04-18,15.69583944858004
1976-04-19,17.610654434962438
1976-04-20,18.12387725020361
1976-04-21,14.358494911656715
1976-04-22,11.533473453125533
1976-04-23,9.347787389424504
1976-04-24,10.764116938771684
1976-04-25,10.890763122067048
1976-04-26,10.1250488372968
1976-04-27,8.281622948966119
1976-04-28,10.492160226814116
1976-04-29,13.210452926559341
1976-04-30,13.423686958634098
1976-05-01,13.941998858582208
1976-05-02,14.205115370313798
1976-05-03,13.62043219348468
1976-05-04,14.980647722513169
1976-05-05,17.380988277294772
1976-05-06,21.30686722736889
1976-05-07,24.69730948008304
1976-05-08,23.20952834820326
1976-05-09,23.11697433333272
1976-05-10,17.44611939406646
1976-05-11,14.008489246125515
1976-05-12,13.99250624459531
1976-05-13,14.426165647234184
1976-05-14,17.047935825248878
1976-05-15,15.399659149433525
1976-05-16,16.270089975983897
1976-05-17,19.048863534597043
1976-05-18,17.53459874944963
1976-05-19,13.62114382763332
1976-05-20,13.65703755801323
1976-05-21,16.36254061219207
1976-05-22,17.427966349704622
1976-05-23,20.725064840141446
1976-05-24,21.722124255788277
1976-05-25,15.661483950761456
1976-05-26,14.87396835200373
1976-05-27,17.09558854867174
1976-05-28,18.9334636838591
1976-05-29,17.066815656247844
1976-05-30,15.839365281013793
1976-05-31,16.413517257285374
1976-06-01,17.013922453820232
1976-06-02,16.088695991113728
1976-06-03,15.922271777989017
1976-06-04,18.445106822550414
1976-06-05,20.554869943316522
1976-06-06,24.350267352633853
1976-06-07,25.177769308947244
1976-06-08,28.297907750578148
1976-06-09,28.48167480637682
1976-06-10,19.91547003875702
1976-06-11,21.07494807445489
1976-06-12,21.155371995959133
1976-06-13,24.104225535425797
1976-06-14,24.005437694786753
1976-06-15,23.528494127487182
1976-06-16,15.404277885025747
1976-06-17,16.738249969500657
1976-06-18,22.913598185791514
1976-06-19,14.641462234364846
1976-06-20,18.841899963546386
1976-06-21,21.347939894505696
1976-06-22,25.210644457230575
1976-06-23,28.20499175446102
1976-06-24,28.4848174928356
1976-06-25,30.99711676581926
1976-06-26,32.73553944257978
1976-06-27,32.92863676459164
1976-06-28,32.2991234143328
1976-06-29,30.023168388854117
1976-06-30,29.66875432187486
1976-07-01,30.13284448541739
1976-07-02,32.056481332685316
1976-07-03,32.80714642692961
1976-07-04,31.597613865766252
1976-07-05,31.691388056559607
1976-07-06,31.921167428202107
1976-07-07,30.55926398655964
1976-07-08,29.874497095050188
1976-07-09,24.130375142241096
1976-07-10,24.13501388507048
1976-07-11,27.19614405339936
1976-07-12,28.861855611107302
1976-07-13,22.64204309920005
1976-07-14,22.61940225463427
1976-07-15,23.81062743105761
1976-07-16,21.851825467775388
1976-07-17,24.643824898282475
1976-07-18,25.47645021146613
1976-07-19,23.12159424339562
1976-07-20,19.204035294415053
1976-07-21,20.494489117651913
1976-07-22,21.73495114366534
1976-07-23,20.603957610145567
1976-07-24,21.85876503325271
1976-07-25,23.335524511828098
1976-07-26,22.660654264569814
1976-07-27,25.414299136608403
1976-07-28,21.206315191122716
1976-07-29,25.80714090137231
1976-07-30,20.883551480301502
1976-07-31,18.053311994118772
1976-08-01,20.603535799822634
1976-08-02,20.639746910855873
1976-08-03,21.227182416398666
1976-08-04,21.623287922094757
1976-08-05,22.26874433824661
1976-08-06,22.231059294545375
1976-08-07,22.473683546276828
1976-08-08,22.598868508859855
1976-08-09,23.14010952542333
1976-08-10,24.69229599351584
1976-08-11,25.261211595302758
1976-08-12,26.77396905938791
1976-08-13,26.755980937034263
1976-08-14,25.563632890217864
1976-08-15,26.14869435572608
1976-08-16,26.359105025948995
1976-08-17,27.048720938568223
1976-08-18,23.56156423957098
1976-08-19,25.626591588956263
1976-08-20,26.818465960178628
1976-08-21,24.674565730670086
1976-08-22,25.922240444042654
1976-08-23,26.63229449132098
1976-08-24,29.14816541310844
1976-08-25,28.985022150370806
1976-08-26,26.996042615708536
1976-08-27,20.769227099806496
1976-08-28,18.683275916743693
1976-08-29,20.797046314100477
1976-08-30,17.346130298533858
1976-08-31,18.8265487481038
1976-09-01,17.092671739977188
1976-09-02,15.158505701654427
1976-09-03,18.186405193259613
1976-09-04,17.139022487859148
1976-09-05,20.26992089223586
1976-09-06,21.510735654064998
1976-09-07,22.569559673422287
1976-09-08,21.782664778629066
1976-09-09,13.283866420914611
1976-09-10,14.472070312638627
1976-09-11,16.008457395719212
1976-09-12,13.666114858631119
1976-09-13,12.611381447995868
1976-09-14,12.683198347234958
1976-09-15,12.05064819240208
1976-09-16,13.798511165665124
1976-09-17,15.45044935527464
1976-09-18,17.83539043367992
1976-09-19,18.588389871568367
1976-09-20,21.53490506065476
1976-09-21,21.5103889648635
1976-09-22,16.241944176776002
1976-09-23,16.331264268060238
1976-09-24,16.996923934167025
1976-09-25,19.161698980419214
1976-09-26,20.719262445657154
1976-09-27,20.8895563557133
1976-09-28,18.444400472151557
1976-09-29,18.306417888488767
1976-09-30,16.276651166754565
1976-10-01,17.884110738905417
1976-10-02,15.748003009578916
1976-10-03,15.424605981050881
1976-10-04,14.16138590463001
1976-10-05,16.607990297839034
1976-10-06,16.588703887219953
1976-10-07,16.83417932853209
1976-10-08,12.981128814487674
1976-10-09,17.416560455569794
1976-10-10,16.58826712858099
1976-10-11,18.41755969252871
1976-10-12,12.730959231950104
1976-10-13,12.555543004091257
1976-10-14,12.184131224534092
1976-10-15,10.985387077860636
1976-10-16,12.762964042717002
1976-10-17,12.673322409937782
1976-10-18,12.793879413785355
1976-10-19,13.138325460052874
1976-10-20,12.554278667847447
1976-10-21,13.69426822443914
1976-10-22,12.498971697453419
1976-10-23,13.278059766244732
1976-10-24,11.752692343796147
1976-10-25,12.352936063135033
1976-10-26,12.61065263328341
1976-10-27,12.25292703044915
1976-10-28,10.225190072052042
1976-10-29,9.534032113203388
1976-10-30,9.731725749978132
1976-10-31,10.041818479212242
1976-11-01,10.821910788294675
1976-11-02,9.023519040987926
1976-11-03,7.740311683146153
1976-11-04,10.188019653507538
1976-11-05,11.583728743336026
1976-11-06,10.759133486106782
1976-11-07,11.080827882632633
1976-11-08,10.633596151673979
1976-11-09,10.190330026677318
1976-11-10,6.115143443789667
1976-11-11,8.615132798308426
1976-11-12,5.695903628416263
1976-11-13,7.564539080464207
1976-11-14,6.385736438147082
1976-11-15,9.214669126576581
1976-11-16,9.185670785311416
1976-11-17,9.621846513475864
1976-11-18,10.08358298354028
1976-11-19,8.892632220830256
1976-11-20,6.719471295249892
1976-11-21,6.757262730309686
1976-11-22,6.201888981045793
1976-11-23,6.017915357440864
1976-11-24,9.55130161555139
1976-11-25,8.666590578736082
1976-11-26,9.984672366709832
1976-11-27,11.191500365103403
1976-11-28,9.579350991485276
1976-11-29,9.166883131169484
1976-11-30,6.006730978507409
1976-12-01,4.429716606453572
1976-12-02,5.061944287398982
1976-12-03,3.12324806447322
1976-12-04,1.891098982469427
1976-12-05,5.084689702082092
1976-12-06,7.597728470697031
1976-12-07,7.46977760041441
1976-12-08,7.801007359838952
1976-12-09,5.313663736388427
1976-12-10,3.2048688198347577
1976-12-11,3.3662727148975513
1976-12-12,3.2774172397685537
1976-12-13,3.1652621482860597
1976-12-14,3.902917000122636
1976-12-15,2.261997219379484
1976-12-16,2.0356268578345142
1976-12-17,1.0772639328046147
1976-12-18,2.6327886502198914
1976-12-19,3.2724162782747324
1976-12-20,3.6575589994381983
1976-12-21,5.856657560188871
1976-12-22,8.151141865850912
1976-12-23,5.516992824288395
1976-12-24,4.340858888703103
1976-12-25,2.9502217054769395
1976-12-26,3.7742681935587465
1976-12-27,3.6680455977653774
1976-12-28,0.7948337140749352
1976-12-29,1.5045341765540774
1976-12-30,5.459063233816082
1976-12-31,5.82921678121918
1977-01-01,5.309027823158627
1977-01-02,1.4846881206392701
1977-01-03,3.044230162771138
1977-01-04,5.4307090956114905
1977-01-05,7.369139949472565
1977-01-06,3.9499248059590233
1977-01-07,5.365815388375076
1977-01-08,5.497302167804331
1977-01-09,7.009650391788469
1977-01-10,1.555500210513568
1977-01-11,1.7297322998121567
1977-01-12,-0.5440814020267535
1977-01-13,3.3971472551693065
1977-01-14,2.473867624639321
1977-01-15,3.2761963881938
1977-01-16,3.265310712576632
1977-01-17,2.1186996792695627
1977-01-18,2.734939985227206
1977-01-19,5.083979643773032
1977-01-20,7.074896322816687
1977-01-21,8.915995853395472
1977-01-22,7.514614134772135
1977-01-23,7.100237988949817
1977-01-24,9.228629310947644
1977-01-25,11.743986522406088
1977-01-26,7.753545848598489
1977-01-27,7.331625979999518
1977-01-28,2.7183127909003666
1977-01-29,2.7865508081373083
1977-01-30,1.698243994602849
1977-01-31,4.228848553942172
1977-02-01,3.6316834878455957
1977-02-02,6.770865144961065
1977-02-03,9.77225249882886
1977-02-04,7.936439611355891
1977-02-05,10.904050119867973
1977-02-06,10.332598117112989
1977-02-07,10.107665922501456
1977-02-08,9.993292566789373
1977-02-09,9.398474081890043
1977-02-10,8.602403474079038
1977-02-11,8.952521537982392
1977-02-12,7.36756043247231
1977-02-13,9.21390186454466
1977-02-14,7.795783692990021
1977-02-15,5.2021870445265606
1977-02-16,7.9764105881281795
1977-02-17,9.342400425110588
1977-02-18,8.362710356393192
1977-02-19,8.766872558363007
1977-02-20,9.174593151627375
1977-02-21,9.404356767405801
1977-02-22,9.357115996165847
1977-02-23,9.594680988778952
1977-02-24,7.126873165127864
1977-02-25,5.976077883811221
1977-02-26,5.049755480629692
1977-02-27,5.188850626781947
1977-02-28,6.254764734019347
1977-03-01,9.634450668690294
1977-03-02,16.80879549458085
1977-03-03,12.441107935180066
1977-03-04,10.732456425044338
1977-03-05,11.315355005552087
1977-03-06,10.104826618391094
1977-03-07,12.832897872163214
1977-03-08,11.755026322725756
1977-03-09,15.28487746193904
1977-03-10,10.490059885072087
1977-03-11,11.382727713396655
1977-03-12,11.343495048058777
1977-03-13,11.072074037259
1977-03-14,8.720915409450654
1977-03-15,9.920995508331591
1977-03-16,10.285770599632126
1977-03-17,11.82659641662976
1977-03-18,10.670259116173634
1977-03-19,11.040151245874144
1977-03-20,9.590560107597883
1977-03-21,5.614546195242672
1977-03-22,5.983033457172891
1977-03-23,8.842487780902376
1977-03-24,9.01079003033645
1977-03-25,11.186635663509017
1977-03-26,8.135831706319735
1977-03-27,5.451542034358045
1977-03-28,5.201114854710839
1977-03-29,6.067212444684988
1977-03-30,6.376578353250552
1977-03-31,9.51664056083194
1977-04-01,11.48691776430505
1977-04-02,9.639145031914904
1977-04-03,9.141091762019634
1977-04-04,8.305580298169337
1977-04-05,9.878775090479559
1977-04-06,9.912576658202552
1977-04-07,6.205752924591607
1977-04-08,7.064261949729428
1977-04-09,6.873980411209277
1977-04-10,7.986548305599527
1977-04-11,11.285709608849018
1977-04-12,15.095249848265146
1977-04-13,13.354699864376137
1977-04-14,11.05235865720361
1977-04-15,10.273500783917664
1977-04-16,11.645048337591087
1977-04-17,11.909551633748222
1977-04-18,7.853852493301133
1977-04-19,10.28979892810674
1977-04-20,11.552222446036295
1977-04-21,12.708626506292445
1977-04-22,14.12004550666559
1977-04-23,13.214518086997579
1977-04-24,13.428823826724335
1977-04-25,15.483213418015689
1977-04-26,11.208937575841619
1977-04-27,12.290757449333826
1977-04-28,10.581443204417907
1977-04-29,12.470753862942374
1977-04-30,12.40095687640959
1977-05-01,13.00387912827398
1977-05-02,13.37908184589149
1977-05-03,10.684614929484411
1977-05-04,11.060158959057517
1977-05-05,11.645126758101618
1977-05-06,11.512046115283804
1977-05-07,12.910980832020774
1977-05-08,11.790185457874328
1977-05-09,12.701327655323508
1977-05-10,16.907678119023497
1977-05-11,14.604202547637234
1977-05-12,13.172973433983584
1977-05-13,10.46394838780548
1977-05-14,12.435776377361352
1977-05-15,12.811812968350567
1977-05-16,12.426478003642202
1977-05-17,12.072854760687036
1977-05-18,16.005395296539273
1977-05-19,17.060305441882566
1977-05-20,15.807396146224491
1977-05-21,17.6798870360582
1977-05-22,18.55039844159351
1977-05-23,17.448275309124064
1977-05-24,18.57939970882293
1977-05-25,20.339496648970183
1977-05-26,22.693590644733465
1977-05-27,21.0270224142731
1977-05-28,23.145218201688007
1977-05-29,17.515488289264393
1977-05-30,12.314833173568507
1977-05-31,13.979127162563403
1977-06-01,17.571947817811193
1977-06-02,18.612232332245153
1977-06-03,23.47531891187894
1977-06-04,18.748189998060592
1977-06-05,15.673445897812984
1977-06-06,15.15440414950894
1977-06-07,13.74549864386019
1977-06-08,16.53831875533413
1977-06-09,16.257536985872985
1977-06-10,12.790886313144197
1977-06-11,13.768302960582254
1977-06-12,14.929977191479152
1977-06-13,14.496342881868523
1977-06-14,12.375426700269367
1977-06-15,11.842098317322806
1977-06-16,16.54510483910998
1977-06-17,11.56970251783576
1977-06-18,11.729126231099444
1977-06-19,12.681231757586632
1977-06-20,12.451806731646364
1977-06-21,13.861473509212308
1977-06-22,20.057853168434914
1977-06-23,19.02956329126747
1977-06-24,19.095534812369547
1977-06-25,17.898434785217727
1977-06-26,16.943054215787765
1977-06-27,18.681788805058023
1977-06-28,16.69242990586964
1977-06-29,17.64324243567431
1977-06-30,19.033278066035013
1977-07-01,18.968903759328906
1977-07-02,24.195424154652148
1977-07-03,25.980182723262754
1977-07-04,26.20706844473925
1977-07-05,25.648170939689063
1977-07-06,26.07097403894691
1977-07-07,25.359102914843632
1977-07-08,21.06206737511125
1977-07-09,19.655033606620226
1977-07-10,20.903313562047035
1977-07-11,17.88055161453214
1977-07-12,18.20111052480148
1977-07-13,16.119422188378735
1977-07-14,17.129632400276233
1977-07-15,18.628744276684184
1977-07-16,20.9575215239382
